urla,urlb,story from url a,story from url b,risk from url a,risk from url b,similarity for story,similarity for risk,sentiment for each risk and story
https://www.kickstarter.com/projects/liuyiling/support-the-art-of-lotus?ref=discovery_category_newest,https://www.kickstarter.com/projects/liuyiling/drawing-painting-to-fund-annual-creativecloud?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/thatcraftyrat/thatcraftyrats-spooky-candy-enamel-pin?ref=discovery_category_newest,https://www.kickstarter.com/projects/thatcraftyrat/rat-gang-sticker-club?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/319507795/poster-project-sport-in-art-gymnastics?ref=discovery_category_newest,https://www.kickstarter.com/projects/319507795/gymnastics-poster-sport-in-art-poster-series-2?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/261817849/team-of-dreams?ref=discovery_category_newest,https://www.kickstarter.com/projects/261817849/hawthorne-high-school-fashion-clubs-team-of-dreams?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/cwcreations/cw-creations-0?ref=discovery_category_newest,https://www.kickstarter.com/projects/cwcreations/cw-creations-needs-an-embroidery-machine?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/liberaldan/liberal-dan-radio-2013?ref=discovery_category_newest,https://www.kickstarter.com/projects/liberaldan/liberal-dan-radio-2013-redux?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/kellimariepy/a-journey-for-your-taste-buds-plant-based-cookbook?ref=discovery_category_newest,https://www.kickstarter.com/projects/kellimariepy/a-journey-for-your-taste-buds?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1586841448/chets-creative-wood-turnings-bowls-and-candle-hold?ref=discovery_category_newest,https://www.kickstarter.com/projects/1586841448/mr-cs-creative-woodcrafts?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/13128207/teach-kids-coding-online?ref=discovery_category_newest,https://www.kickstarter.com/projects/13128207/study-it-now-make-studying-easier-and-more-efficie?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/744438109/while-the-stars-fall?ref=discovery_category_newest,https://www.kickstarter.com/projects/744438109/those-that-fly?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1249174166/cleaning-the-mirror?ref=discovery_category_newest,https://www.kickstarter.com/projects/1249174166/magical-spells-of-wisdom?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/darkanddark/producer-artist-needs-help-making-electronic-music?ref=discovery_category_newest,https://www.kickstarter.com/projects/darkanddark/dark-and-darks-first-full-length-album-electronic?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/domicutrona/dark-red-blood?ref=discovery_category_newest,https://www.kickstarter.com/projects/domicutrona/the-dark-red-blood-movie?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1238445033/the-debt-action-webseries?ref=discovery_category_newest,https://www.kickstarter.com/projects/1238445033/the-debt-an-action-webseries?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/shaunsalmonartwork/eleven-10-1-a-collection-of-artwork-best-british-b?ref=discovery_category_newest,https://www.kickstarter.com/projects/shaunsalmonartwork/adidas-trainers-a-collectible-collection?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/urbanyouthhelp/urban-photography-center-in-baltimore-md?ref=discovery_category_newest,https://www.kickstarter.com/projects/urbanyouthhelp/urban-youth-photography-studio-class?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1382176608/tim-0?ref=discovery_category_newest,https://www.kickstarter.com/projects/1382176608/regimen-short-film?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1436445398/help-bring-real-hip-hop-back?ref=discovery_category_newest,https://www.kickstarter.com/projects/1436445398/bring-real-hip-hop-back?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/efury/dragon-chronicles-a-multi-player-rpg-for-phones-ta?ref=discovery_category_newest,https://www.kickstarter.com/projects/efury/dragon-chronicles-rpg-for-phones-tablets-part-2?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/andrea1997/darlings-studio?ref=discovery_category_newest,https://www.kickstarter.com/projects/andrea1997/oh-my-darling?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1591835889/mna-wood-guitar-stands?ref=discovery_category_newest,https://www.kickstarter.com/projects/1591835889/mna-wood-guitar-stands-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1066417819/beautiful-canvas-art-deco-prints-of-budding-photog?ref=discovery_category_newest,https://www.kickstarter.com/projects/1066417819/beautiful-canvas-art-prints-of-new-photographers-w?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/kiallgarrett/the-shadow-knights-a-star-wars-fan-film?ref=discovery_category_newest,https://www.kickstarter.com/projects/kiallgarrett/the-joker-a-short-film?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1087077655/floras-organics?ref=discovery_category_newest,https://www.kickstarter.com/projects/1087077655/floras-organics-nursery-supplies-project?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/223413177/real-women-real-body-real-beauty?ref=discovery_category_newest,https://www.kickstarter.com/projects/223413177/ski-biking?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/305723816/bbcc-bracelets?ref=discovery_category_newest,https://www.kickstarter.com/projects/305723816/fine-art-photography-prints-from-around-the-world?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/660431472/multimedia-fictions-of-life-in-the-trump-era?ref=discovery_category_newest,https://www.kickstarter.com/projects/660431472/our-golden-gang-comedy-and-satire-anthology-series?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/lpanimation/film-festival-2017-and-website-assistance?ref=discovery_category_newest,https://www.kickstarter.com/projects/lpanimation/project-shadow-legacy?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/americanindianfigure/beggard-children?ref=discovery_category_newest,https://www.kickstarter.com/projects/americanindianfigure/volksturm-1945?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/renaissistance-2020/deaconkhet-and-baelzebuddha-manifesting-the-renaissistance?ref=discovery_category_newest,https://www.kickstarter.com/projects/renaissistance-2020/war-dog-vs-trump-triumphant?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1812805753/future-master-chef?ref=discovery_category_newest,https://www.kickstarter.com/projects/1812805753/hong-kong-egg-waffle-eggette-stand?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2044917954/the-fear-store?ref=discovery_category_newest,https://www.kickstarter.com/projects/2044917954/mclownhorns-steam-punk-store-online-store?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2017255233/for-dogs-sake-cooking-healthy-for-your-furry-kids?ref=discovery_category_newest,https://www.kickstarter.com/projects/2017255233/shays-soybean-aromatherapy-candles?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/jacobminor/film-festival-funding-ream-ii?ref=discovery_category_newest,https://www.kickstarter.com/projects/jacobminor/film-festival-funding-ream-iii?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2138168124/knight-rider?ref=discovery_category_newest,https://www.kickstarter.com/projects/2138168124/night-rider?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/tencenttoys/ten-cent-toys-collective-backing-fund?ref=discovery_category_newest,https://www.kickstarter.com/projects/tencenttoys/ten-cent-toys-2012-fund-project-2012?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/scififunk/cyberpunk-dystopia-scififunk-5?ref=discovery_category_newest,https://www.kickstarter.com/projects/scififunk/cyberpunk-dystopia-scifi-funk-13-3d-animation-seri?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/introvertdame/dame-introvert-dame-bad-biti-music-video-first-sin?ref=discovery_category_newest,https://www.kickstarter.com/projects/introvertdame/get-me-out-the-hood?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/601712574/fund-an-original-oil-painting-exhibition?ref=discovery_category_newest,https://www.kickstarter.com/projects/601712574/figure-painting-exhibition-in-suffolk?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/466446532/uhab-over-40000-meters-with-an-helium-balloon?ref=discovery_category_newest,https://www.kickstarter.com/projects/466446532/over-130000-feet-with-an-helium-balloon?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1311709695/halo-horn-online-roleplaying-game?ref=discovery_category_newest,https://www.kickstarter.com/projects/1311709695/thought-empire-roleplaying-community?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1646048809/sweet-tooth-dragon-help-us-become-it-a-reality?ref=discovery_category_newest,https://www.kickstarter.com/projects/1646048809/sweet-tooth-dragon?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1439173011/mckenzie-files?ref=discovery_category_newest,https://www.kickstarter.com/projects/1439173011/mckenzie-files-animated-feature?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/deadthingsstory/dead-things-audio-series-season-4?ref=discovery_category_newest,https://www.kickstarter.com/projects/deadthingsstory/dead-things-illustrated-stories?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1231496986/moiimrans-drawing-projects-pencil-sketch-pyrograpg?ref=discovery_category_newest,https://www.kickstarter.com/projects/1231496986/drawing-project-pencil-pyrograpghy-wood-burning-ar?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/tiacaldwell/art-supplies-0?ref=discovery_category_newest,https://www.kickstarter.com/projects/tiacaldwell/silhouettes-the-new-star-of-the-show?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/792215286/etching-to-expand?ref=discovery_category_newest,https://www.kickstarter.com/projects/792215286/raise-funds-for-a-laser-cutting-machine?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/448511759/janae-samone-natural-body-butters-scrubs-soaps-and?ref=discovery_category_newest,https://www.kickstarter.com/projects/448511759/janae-samone-natural-body-creations?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/744111426/forbidden-skies-proof-of-concept-pilot?ref=discovery_category_newest,https://www.kickstarter.com/projects/744111426/forbidden-skies-steampunk-proof-of-concept-pilot-f?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/womanwholivedinashoe/centre-of-attention?ref=discovery_category_newest,https://www.kickstarter.com/projects/womanwholivedinashoe/wheres-my-phone?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/nicholaslawson/the-nicholas-lawson-building-project?ref=discovery_category_newest,https://www.kickstarter.com/projects/nicholaslawson/i-need-to-catch-up-with-my-peers?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/787073944/beautiful-sculptures-to-enjoy?ref=discovery_category_newest,https://www.kickstarter.com/projects/787073944/johns-very-best?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1390706750/the-mill?ref=discovery_category_newest,https://www.kickstarter.com/projects/1390706750/mindheart-media?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1613303466/beanies-for-world-peace?ref=discovery_category_newest,https://www.kickstarter.com/projects/1613303466/hats-for-hope?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1648481266/coin-purse-theatre-presents-othello?ref=discovery_category_newest,https://www.kickstarter.com/projects/1648481266/coin-purse-theatre-produces-othello?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/thenubiashow/the-nubia-show?ref=discovery_category_newest,https://www.kickstarter.com/projects/thenubiashow/the-nubia-show-animated-series?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/al360project/i-am-trying-to-create-an-orchestra-and-i-need-your-0?ref=discovery_category_newest,https://www.kickstarter.com/projects/al360project/i-need-to-pay-session-musicians-to-finish-this-piece-i-wrote?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/frotnalboundary/frontal-boundarys-new-album?ref=discovery_category_newest,https://www.kickstarter.com/projects/frotnalboundary/debut-cd-launch-and-merchandise-for-tours?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/787411937/julies-ma-history-thesis?ref=discovery_category_newest,https://www.kickstarter.com/projects/787411937/religious-resistance-to-the-nazis-in-north-rhine-w?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/561100611/real-honest-chocolate?ref=discovery_category_newest,https://www.kickstarter.com/projects/561100611/bean-2-bar-chocolate?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/85872407/foodbank-garden?ref=discovery_category_newest,https://www.kickstarter.com/projects/85872407/a-voice-for-radio?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/stevenscables/stevens-cables-and-effects-pedals-startup?ref=discovery_category_newest,https://www.kickstarter.com/projects/stevenscables/stevens-cables-and-effects-pedals-startup-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1810772898/tankarrah-hypermisms-soundtrack-to-an-imagined-mov?ref=discovery_category_newest,https://www.kickstarter.com/projects/1810772898/intraference-suite-critical-mass-4-video-art-dvd?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/artfort321/art-fort-321-and-the-urban-monk-present-the-dispen?ref=discovery_category_newest,https://www.kickstarter.com/projects/artfort321/not-just-another-brick-in-the-wall-new-mural-proje?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1764106347/the-blue-dragon-manga-chapter-1?ref=discovery_category_newest,https://www.kickstarter.com/projects/1764106347/the-blue-dragon-banner-page?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/40525194/create-free-high-quality-manga?ref=discovery_category_newest,https://www.kickstarter.com/projects/40525194/create-a-new-light-novel?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/866581331/publishing-my-book-on-domestic-violence?ref=discovery_category_newest,https://www.kickstarter.com/projects/866581331/breaking-the-code-of-silence-my-domestic-violence?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/24824330/the-orange-album?ref=discovery_category_newest,https://www.kickstarter.com/projects/24824330/floki-the-orange-album?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1148894335/aes-lauqe-na?ref=discovery_category_newest,https://www.kickstarter.com/projects/1148894335/electronica-moronica-limited-cd-pressing?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/shadowsinthelight/shadows-in-the-light?ref=discovery_category_newest,https://www.kickstarter.com/projects/shadowsinthelight/shadows-in-the-light-shadows-crossing?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/psylovecrafts/follow-the-sun-psy-roadtrip-catching-lighthouses-a?ref=discovery_category_newest,https://www.kickstarter.com/projects/psylovecrafts/a-day-to-day-guide-to-minimalism-an-e-book?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/coinrings/coin-rings-2?ref=discovery_category_newest,https://www.kickstarter.com/projects/coinrings/coin-ring?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/345675988/the-night-king-gid-glow-enamel-pin-tier-incentives?ref=discovery_category_newest,https://www.kickstarter.com/projects/345675988/lucy-the-diclonius-mutant-hard-enamel-pin?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/triority/triority-convert-glbasic-3d-system?ref=discovery_category_newest,https://www.kickstarter.com/projects/triority/plastic-manufacturing-management-system?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/maomeigui/youkais-dance-mobile-game?ref=discovery_category_newest,https://www.kickstarter.com/projects/maomeigui/reflection-4?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1319356662/one-sunday-night?ref=discovery_category_newest,https://www.kickstarter.com/projects/1319356662/jim-morrison-goes-to-hell-to-save-the-soul-of-rock?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1385896214/japanese-ceramic-artisan-unique-handcrafted-pieces?ref=discovery_category_newest,https://www.kickstarter.com/projects/1385896214/japanese-ceramic?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/dicksmithdesigns/designfeld-a-print-series-about-nothing?ref=discovery_category_newest,https://www.kickstarter.com/projects/dicksmithdesigns/art-against-poaching-screen-print-poster-and-more?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/nrlewis/poetry-book?ref=discovery_category_newest,https://www.kickstarter.com/projects/nrlewis/writing-journals?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/harry/2014-calendar-cosplay-of-the-comics?ref=discovery_category_newest,https://www.kickstarter.com/projects/harry/100-years-later-the-1915-panama-california-exposit?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/110928392/jmf-publications-fundraiser?ref=discovery_category_newest,https://www.kickstarter.com/projects/110928392/liberate-the-verse?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/331783126/diy-bracelet?ref=discovery_category_newest,https://www.kickstarter.com/projects/331783126/goals-notebookandreadingmovietrip-list?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/adira/adiras-adore-ments?ref=discovery_category_newest,https://www.kickstarter.com/projects/adira/nurturing-naturals?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/iak/printing-artwork-for-art-shows-on-the-road?ref=discovery_category_newest,https://www.kickstarter.com/projects/iak/design-and-tailoring?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/453806934/skin-visual-book-of-intimacy-of-the-human-body?ref=discovery_category_newest,https://www.kickstarter.com/projects/453806934/angels-a-live-shoot?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/natalkabarvinok/traveling-in-the-word-of-flowers-and-colors?ref=discovery_category_newest,https://www.kickstarter.com/projects/natalkabarvinok/traveling-in-the-world-of-flowers-and-colors?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/790826553/where-when-how-the-quickest-landscape-photography?ref=discovery_category_newest,https://www.kickstarter.com/projects/790826553/america-the-land-of-photography?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/525031679/dvd-nursery-rhymes-on-television?ref=discovery_category_newest,https://www.kickstarter.com/projects/525031679/321toonies?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2003520815/music-video-11?ref=discovery_category_newest,https://www.kickstarter.com/projects/2003520815/short-film-2?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2098298048/new-galleria?ref=discovery_category_newest,https://www.kickstarter.com/projects/2098298048/a-c-clothing?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/deanjones/the-christian-social-network-2019?ref=discovery_category_newest,https://www.kickstarter.com/projects/deanjones/christian-blogspot?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/lukejmr/the-smile-that-warms-my-ever-changing-mind?ref=discovery_category_newest,https://www.kickstarter.com/projects/lukejmr/the-smile-that-warms-my-ever-changing-mind-feature?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1739458130/a-tribute-to-tim-burton-and-the-horror-genre?ref=discovery_category_newest,https://www.kickstarter.com/projects/1739458130/enamel-pins-a-tribute-to-tim-burton?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1565661084/dead-bite-student-zombie-film?ref=discovery_category_newest,https://www.kickstarter.com/projects/1565661084/the-death-of-hope-short-film?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1252482882/latin-and-polynesian-fusion-food-truck?ref=discovery_category_newest,https://www.kickstarter.com/projects/1252482882/green-gourmet-official?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/254053346/kys-bra-covers?ref=discovery_category_newest,https://www.kickstarter.com/projects/254053346/kup-kovers?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/whovian/the-tardis-regeneration?ref=discovery_category_newest,https://www.kickstarter.com/projects/whovian/the-scottsdale-tardis-project?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1520246630/paleoprint-3d-printing-paleontology-dinosaur-fossi?ref=discovery_category_newest,https://www.kickstarter.com/projects/1520246630/paleoprint-3d-printing-geoscience?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1573995485/aizu-art?ref=discovery_category_newest,https://www.kickstarter.com/projects/1573995485/bordered-bottles?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/thetarotcreator/no-name-artbook-midnight-sketches?ref=discovery_category_newest,https://www.kickstarter.com/projects/thetarotcreator/the-atla-pin-collection?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1653104232/humboldt-county-guide-zine?ref=discovery_category_newest,https://www.kickstarter.com/projects/1653104232/artomic-warfare-magazine?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/wewelcomeguests/we-welcome-guests?ref=discovery_category_newest,https://www.kickstarter.com/projects/wewelcomeguests/the-pentagon-a-short-film-by-derry-felton?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1119529997/denver-publishing-institute-dreams-a-future-for-al?ref=discovery_category_newest,https://www.kickstarter.com/projects/1119529997/metamorphose-literary-magazine-launch?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/469264203/youtube-gaming-channel-computer-upgrade?ref=discovery_category_newest,https://www.kickstarter.com/projects/469264203/minecraft-digital-art-animations?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/tomwilcoxdesign/3d-printed-artisan-urn-necklace-pendant-is-made-in?ref=discovery_category_newest,https://www.kickstarter.com/projects/tomwilcoxdesign/the-fractal-art-of-tom-wilcox-steampunk-inspired?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/186039008/gumball-mermaid-enamel-pins?ref=discovery_category_newest,https://www.kickstarter.com/projects/186039008/personality-pins?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1181040688/glow-in-the-dark-photoluminsecence-in-art-and-desi?ref=discovery_category_newest,https://www.kickstarter.com/projects/1181040688/geo-luminescence-in-art-and-fashion?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/903687255/car-battle-multiplayer-3d-android-and-apple?ref=discovery_category_newest,https://www.kickstarter.com/projects/903687255/study-adobe-photoshop-get-early-bird-discounts?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/710842483/ghosts-appearing-through-the-sound-an-abbey-lincol?ref=discovery_category_newest,https://www.kickstarter.com/projects/710842483/ghost-appearing-through-the-sound-pittsburgh?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/242747021/sad-libs-cards-for-people-with-a-sense-of-noun?ref=discovery_category_newest,https://www.kickstarter.com/projects/242747021/squirrels-everywhere?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2000153713/52-card-pick-me-up-deck?ref=discovery_category_newest,https://www.kickstarter.com/projects/2000153713/52-card-pick-me-up?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/squ/squitchy-the-game-ios-app?ref=discovery_category_newest,https://www.kickstarter.com/projects/squ/squitchy-ios-game-app-magic-squishy?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/woodtoptone/the-unforgiven?ref=discovery_category_newest,https://www.kickstarter.com/projects/woodtoptone/hey-its-a-sunny-day?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/193768559/perspective-art-how-much-do-we-really-see?ref=discovery_category_newest,https://www.kickstarter.com/projects/193768559/optical-illusion-art-color-perception?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2rate/2rate?ref=discovery_category_newest,https://www.kickstarter.com/projects/2rate/2rate-puntua-valora?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/346917533/cold-corpse-virtual-reality-fps?ref=discovery_category_newest,https://www.kickstarter.com/projects/346917533/cold-corpse-virtual-reality-horror-shooter-game?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/180308860/best-lds-missionary-discourse-tool-the-mr-mormon-b?ref=discovery_category_newest,https://www.kickstarter.com/projects/180308860/the-mr-mormon-book?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/264261529/the-cereal-lab?ref=discovery_category_newest,https://www.kickstarter.com/projects/264261529/the-cereal-lab-atlanta?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/enchained/enchained?ref=discovery_category_newest,https://www.kickstarter.com/projects/enchained/enchained-movie-premiere?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/895839954/aspiring-graphic-artists-student?ref=discovery_category_newest,https://www.kickstarter.com/projects/895839954/art-fund-for-young-illustrator?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/88651000/number-rush?ref=discovery_category_newest,https://www.kickstarter.com/projects/88651000/numberrush?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/140672292/name-pending-productions?ref=discovery_category_newest,https://www.kickstarter.com/projects/140672292/name-pending-productions-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/doofus/doofus-art-poster?ref=discovery_category_newest,https://www.kickstarter.com/projects/doofus/doofus-cartoon-show?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/330548892/crusin-beauties-2015-calendar?ref=discovery_category_newest,https://www.kickstarter.com/projects/330548892/tilly-mcreeses-2015-nude-and-erotic-calendar?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/redonerrythang/haystack-mujer-original-storytelling-by-rosaxsalva?ref=discovery_category_newest,https://www.kickstarter.com/projects/redonerrythang/fund-the-work-of-rosaura-figueroa-mendoza?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/twin-shadows/summer-of-twin-shadows?ref=discovery_category_newest,https://www.kickstarter.com/projects/twin-shadows/operation-twin-shadows-50?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/pineappleheadcomics/yolo?ref=discovery_category_newest,https://www.kickstarter.com/projects/pineappleheadcomics/eventually-traverse-emotions?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/martinwallace/create-a-video-clip-of-upcoming-book?ref=discovery_category_newest,https://www.kickstarter.com/projects/martinwallace/a-very-izzy-christmas-video?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/dcapollo/apollo-national-tour?ref=discovery_category_newest,https://www.kickstarter.com/projects/dcapollo/death-in-disguise-an-apollo-and-ts-chinchilla-coll?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/950095344/whistle-to-call-your-dog-not-me?ref=discovery_category_newest,https://www.kickstarter.com/projects/950095344/resin-and-latex-casting-studio-expansion?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/46553523/be-apart-of-the-infection?ref=discovery_category_newest,https://www.kickstarter.com/projects/46553523/finding-grassman?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/673432846/stem-middle-school-curriculum-make-1000-schools-st?ref=discovery_category_newest,https://www.kickstarter.com/projects/673432846/future-engineers-challenge-box-subscription?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/l3ssonlast/welcome-to-thesaf3room-walk-away?ref=discovery_category_newest,https://www.kickstarter.com/projects/l3ssonlast/welcome-to-thesaf3room?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/kinderweltmonika/the-unique-way-in-childrens-cothing?ref=discovery_category_newest,https://www.kickstarter.com/projects/kinderweltmonika/my-pad?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/capturingskorea/capturing-skorea-a-photographic-journey?ref=discovery_category_newest,https://www.kickstarter.com/projects/capturingskorea/make-100-abstracts-and-landscapes-from-norway?ref=discovery_category_newest,,,,,,,
